DIRECTORIO;HOGAR_NUMERO;PERSONA_NUMERO;P6240;P203;P203S1;P5355;P5355S1;P5355S2;P204S1;P204S2;P204S3;P204S4;P204S5;P204S6;P204S7;P204S9;P204S8;P5360;P5360S1;P5361;P5361S1;P5361S2;P272S1;P272S2;P272S3;P272S4;P272S5;P272S6;P272S7;P272S8;P5366;P5366S1;P5367;P5367S1;P5367S2;P206S1;P206S2;P206S3;P206S4;P206S5;P206S6;P206S7;P206S8;P5371;P5371S1;P5372;P5372S1;P5372S2;P207S1;P207S2;P207S3;P207S4;P207S5;P207S6;P207S7;P207S8;P5377;P5377S1;P5378S1;P5378S2;P5378S3;P5378S4;P5378S5;P5378S6;P5378S7;P5378S8;P5378S9
3082740;1;6;1;1;784700;2; ; ;2;2;2;1;2;2;2;2;2;2; ;2; ; ;1;2;2;2;2;1;1;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082741;1;1;1;99; ;2; ; ;1;2;2;2;2;2;2;2;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2; ; ;2;1;2;2;1;2;1;2;2; ;2;2;2;2;1;2;2;2;1
3082741;1;2;1;1;600000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;1;2;2; ;2;2;2;2;2;2;2;2;1
3082741;1;5;2;2; ;2; ; ;1;1;2;2;2;2;2;1;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082742;1;1;1;99; ;2; ; ;1;1;1;1;1;2;2;1;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2; ; ;2;1;2;2;1;2;1;2;2; ;2; ; ;2;1;2;2;1;2;1;2;2; ;2;2;2;2;2;2;1;2;1
3082743;1;1;1;1;1800000;1;4;1; ; ; ; ; ; ; ; ; ;2; ;1;5;1; ; ; ; ; ; ; ; ;1;200000;2; ; ;2;2;2;2;2;2;1;2;2; ;2; ; ;1;2;2;2;2;2;2;2;2; ;2;1;2;1;1;2;2;2;1
3082743;1;2;1;1;3000000;1;4;1; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ; ; ; ; ; ; ; ;1;200000;2; ; ;2;2;2;2;2;2;1;2;2; ;2; ; ;1;2;2;2;2;2;2;2;2; ;2;1;2;1;2;2;2;2;1
3082744;1;1;1;1;1200000;2; ; ;1;2;2;1;1;2;2;2;2;2; ;2; ; ;1;2;2;2;2;1;2;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082744;1;2;1;1;600000;2; ; ;1;2;2;1;1;2;2;2;2;2; ;2; ; ;1;2;2;2;2;1;2;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082744;1;3;3;2; ;2; ; ;1;2;2;1;2;2;2;2;2;2; ;2; ; ;1;2;2;2;2;1;2;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082745;1;1;1;1;1300000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;1;2;2; ;2; ; ;2;1;2;2;1;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082745;1;2;4;2; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;1;2;2;2;2;1;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082745;1;3;1;1;1200000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;1;3;1; ; ; ; ; ; ; ; ;1;150000;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082746;1;1;1;1;787000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;1;2;2;2;2
3082746;1;2;4;2; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;1;2;2;2;2
3082746;1;3;4;99; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;1;2;2;2;2
3082746;1;4;1;1;200000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;1;2;2;2;2
3082747;1;1;4;1;1500000;2; ; ;2;1;2;2;2;2;2;2;1;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082747;1;2;1;1;1200000;2; ; ;1;1;2;2;2;2;2;2;2;2; ;2; ; ;1;2;2;2;1;2;2;2;2; ;2; ; ;2;1;2;2;1;2;2;2;2; ;2; ; ;2;1;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082747;1;3;3;2; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082747;1;4;2;2; ;2; ; ;1;2;2;1;2;2;2;2;2;2; ;2; ; ;1;2;2;2;2;1;2;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2;2;2;2;2;1;2;2;2
3082748;1;1;1;99; ;1;4;2; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;1;2;2;1;2;2; ;2; ; ;2;2;1;2;2;2;2;2;2; ;2;2;2;2;2;2;2;2;1
3082748;1;2;1;99; ;1;3;2; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ; ; ; ; ; ; ; ;1;80000;2; ; ;2;2;2;2;2;2;1;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2;2;2;2;1;2;2;2;1
3082749;1;1;1;1;750000;2; ; ;2;1;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;1;2;2;2;1;2;1;2;2; ;2; ; ;1;2;2;2;1;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082749;1;2;1;1;750000;2; ; ;2;1;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;1;2;2;2; ;2; ; ;1;2;2;2;1;2;1;2;2; ;2; ; ;1;2;2;2;1;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082749;1;3;1;1;758000;2; ; ;2;2;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;2;1;2;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082749;1;4;4;1;120000;2; ; ;2;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;1;2;2;2;2;2; ;2; ; ;2;2;2;1;2;2;2;2;2; ;2; ; ;2;2;2;1;2;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082751;1;1;1;99; ;2; ; ;1;1;2;2;2;2;2;2;2;2; ;2; ; ;1;2;2;2;1;2;2;2;2; ;2; ; ;2;1;2;2;2;2;2;2;2; ;2; ; ;2;1;2;2;2;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082751;1;2;4;99; ;2; ; ;1;1;2;2;2;2;2;2;2;2; ;2; ; ;1;2;2;2;1;1;1;2;2; ;2; ; ;1;1;2;2;1;2;1;2;2; ;2; ; ;1;1;2;2;1;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082751;1;3;3;2; ;2; ; ;1;1;2;2;2;2;2;2;2;2; ;2; ; ;1;2;2;1;1;1;2;2;2; ;2; ; ;2;1;2;2;1;2;1;2;2; ;2; ; ;2;1;2;2;1;2;1;2;2; ;2;2;2;2;1;2;2;2;2
3082751;1;4;3;2; ;2; ; ;2;2;2;2;2;2;2;1;2;2; ;2; ; ;1;2;2;2;2;2;2;1;2; ;2; ; ;2;2;2;2;2;2;2;1;2; ;2; ; ;2;2;2;2;2;2;2;1;2; ;2;2;2;2;1;2;2;2;2
3082751;1;6;5;2; ;2; ; ;1;1;2;2;2;2;2;2;2;2; ;2; ; ;1;2;2;2;2;2;2;2;2; ;2; ; ;2;1;2;2;2;2;2;2;2; ;2; ; ;2;1;2;2;2;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082752;1;1;4;2; ;2; ; ;1;2;2;1;2;2;2;2;2;2; ;2; ; ;1;2;2;2;2;1;2;2;2; ;2; ; ;1;1;2;2;2;2;1;2;2; ;2; ; ;2;1;2;2;1;2;1;2;2; ;2;2;2;2;1;2;2;2;2
3082752;1;2;1;1;780000;2; ; ;1;2;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;1;2;2;2; ;2; ; ;2;1;2;2;1;2;1;2;2; ;2; ; ;2;1;2;2;1;2;1;2;2; ;2;2;2;2;1;2;2;2;2
3082752;1;6;1;1;785000;2; ; ;1;2;2;1;2;2;2;2;2;2; ;2; ; ;1;2;2;2;1;1;2;2;2; ;2; ; ;2;1;2;2;1;2;1;2;2; ;2; ; ;1;2;2;2;1;2;2;2;2; ;2;2;2;2;1;2;2;2;2
3082753;1;1;1;99; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082753;1;2;4;99; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082753;1;3;1;99; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;1;2;2;2;1
3082753;1;4;1;2; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082753;1;5;3;2; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;1;2;2;2;2
3082754;1;1;5;99; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2; ; ;1;2;2;2;2;2;2;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2;2;1;2;1;2;1;2;2
3082754;1;2;4;99; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2;2;2;2;1;2;2;2;2
3082755;1;1;6;1;2500000;1;4;2; ; ; ; ; ; ; ; ; ;1;200000;1;4;2; ; ; ; ; ; ; ; ;1;100000;2; ; ;2;2;2;2;2;2;1;2;2; ;1;4;2; ; ; ; ; ; ; ; ;2; ;2;2;2;2;1;2;2;2;2
3082755;1;2;2;1;1800000;2; ; ;2;1;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082756;1;1;1;1;1040000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;1;4;2; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;1;4;2; ; ; ; ; ; ; ; ;2; ;1;2;1;2;1;2;2;2;1
3082756;1;2;1;2; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;1;4;1; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;1;2;2;2;1
3082757;1;1;1;1;5000000;1;4;2; ; ; ; ; ; ; ; ; ;1;30000;1;2;2; ; ; ; ; ; ; ; ;1;100000;2; ; ;1;2;2;2;2;2;1;2;2; ;1;3;1; ; ; ; ; ; ; ; ;1;18000;2;2;1;2;1;1;1;2;2
3082757;1;2;1;1;2200000;2; ; ;2;2;2;1;2;2;2;2;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;1;3;1; ; ; ; ; ; ; ; ;2; ;2;2;2;2;2;2;2;2;2
3082758;1;1;6;1;1800000;2; ; ;1;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;1;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2;2;2;2;2;2;2;2;2
3082758;1;2;4;2; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2;2;2;2;2;2;2;2;2
3082759;1;1;3;2; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;2;1;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;1;2;1
3082759;1;2;3;1;800000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;1;3;1; ; ; ; ; ; ; ; ;1;500000;1;5;1; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2;2;2;2;2;2;1;1;1
3082759;1;3;3;1;600000;2; ; ;2;2;1;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;2;1;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;1;2;2;2;2;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082760;1;1;4;99; ;2; ; ;1;2;2;2;2;2;2;2;2;2; ;2; ; ;1;2;2;2;2;2;2;2;2; ;2; ; ;2;1;2;2;2;2;2;2;2; ;2; ; ;2;1;2;2;2;2;2;2;2; ;2;2;1;2;2;2;2;2;2
3082760;1;2;1;1;1200000;2; ; ;1;2;2;2;2;2;2;2;2;2; ;2; ; ;1;2;2;2;2;1;2;2;2; ;2; ; ;2;1;2;2;2;2;2;2;2; ;2; ; ;2;1;2;2;2;2;2;2;2; ;2;2;2;2;2;2;2;2;1
3082761;1;1;1;1;1000000;2; ; ;2;2;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;2;1;2;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2;2;2;2;1;2;2;2;2
3082761;1;2;1;1;1000000;2; ; ;2;1;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;2;1;2;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2; ; ;2;2;2;2;1;2;1;2;2; ;2;2;2;2;1;2;2;2;2
3082762;1;1;1;1;1600000;2; ; ;1;2;2;2;2;2;2;1;2;2; ;2; ; ;1;2;2;2;2;2;2;1;2; ;2; ; ;1;2;2;2;2;2;2;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2;2;2;2;1;1;1;2;2
3082762;1;2;1;1;800000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082762;1;3;1;1;1100000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082763;1;1;6;99; ;2; ; ;2;2;1;2;2;2;2;2;2;2; ;1;3;2; ; ; ; ; ; ; ; ;1;20000;1;4;2; ; ; ; ; ; ; ; ;2; ;1;4;1; ; ; ; ; ; ; ; ;2; ;2;1;2;2;2;1;1;2;2
3082763;1;2;6;99; ;2; ; ;2;2;2;1;2;1;2;2;2;2; ;2; ; ;2;2;2;1;2;2;2;2;2; ;2; ; ;2;2;2;1;2;2;2;2;2; ;2; ; ;2;2;2;1;2;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082763;1;3;4;2; ;2; ; ;2;2;1;2;2;2;2;2;2;2; ;1;4;2; ; ; ; ; ; ; ; ;1;20000;2; ; ;2;2;2;2;1;2;2;2;2; ;1;4;1; ; ; ; ; ; ; ; ;2; ;2;2;2;2;2;2;2;2;2
3082764;1;1;1;1;3000000;2; ; ;2;1;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;1;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082764;1;2;4;1;3000000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082764;1;3;3;2; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;1;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;1;2;2; ;2; ; ;2;2;2;2;1;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082764;1;4;3;2; ;1;5;1; ; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;2;1;2;2;2; ;2; ; ;2;2;2;2;1;2;1;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082765;1;1;1;1;1500000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;2;1;2;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;1;2;2;2;1;2;2;2
3082765;1;2;1;1;1500000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;1;2;1;2;1;2;2;2
3082766;1;1;1;99; ;1;5;2; ; ; ; ; ; ; ; ; ;1;50000;1;4;2; ; ; ; ; ; ; ; ;1;300000;2; ; ;2;2;2;2;1;2;2;2;2; ;1;4;1; ; ; ; ; ; ; ; ;2; ;2;2;2;2;2;1;2;2;2
3082767;1;1;1;1;1500000;2; ; ;2;2;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;1;2;2;2; ;2; ; ;2;2;2;2;1;2;1;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2;2;2;2;1;2;1;2;1
3082767;1;2;1;1;1600000;2; ; ;2;2;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;1;2;2;2; ;2; ; ;2;2;2;2;1;2;1;2;2; ;2; ; ;2;2;2;2;1;2;1;2;2; ;2;2;2;2;1;2;2;2;1
3082767;1;3;3;2; ;2; ; ;2;2;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;1;2;2; ;2;1;2;2;1;2;2;2;1
3082768;1;1;6;1;800000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;1;4;1; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082768;1;2;4;2; ;2; ; ;2;1;2;2;2;2;2;2;2;2; ;1;4;2; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082769;1;1;2;2; ;2; ; ;2;2;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;1;4;1; ; ; ; ; ; ; ; ;2; ;2;2;1;2;1;2;1;1;2
3082769;1;2;1;1;3500000;2; ; ;2;2;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;2;1;2;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;1;5;1; ; ; ; ; ; ; ; ;2; ;2;2;2;2;1;2;1;1;2
3082770;1;1;1;99; ;2; ; ;2;2;2;1;2;2;2;2;2;2; ;2; ; ;2;2;2;2;2;1;2;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082770;1;2;3;2; ;2; ; ;2;2;2;1;2;2;2;2;2;2; ;2; ; ;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2;2;2;2;1;2;2;2;2
3082771;1;1;1;1;850000;1;2;1; ; ; ; ; ; ; ; ; ;2; ;2; ; ;1;2;2;2;2;1;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;1;2;2;2;2;1;2;2; ;2;2;2;2;2;2;2;2;2
3082771;1;2;1;1;1600000;1;2;1; ; ; ; ; ; ; ; ; ;2; ;2; ; ;1;2;2;2;2;1;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;1;2;2;2;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082772;1;1;1;99; ;1;3;2; ; ; ; ; ; ; ; ; ;1;180000;1;3;2; ; ; ; ; ; ; ; ;1;1000000;2; ; ;1;2;2;2;2;1;2;2;2; ;1;4;1; ; ; ; ; ; ; ; ;2; ;1;2;1;2;1;1;1;1;1
3082772;1;2;1;99; ;1;3;2; ; ; ; ; ; ; ; ; ;1;180000;1;3;2; ; ; ; ; ; ; ; ;1;1000000;2; ; ;1;2;2;2;1;1;2;2;2; ;1;4;1; ; ; ; ; ; ; ; ;2; ;1;2;1;2;1;2;1;1;1
3082773;1;1;1;1;2500000;1;4;2; ; ; ; ; ; ; ; ; ;1;60000;1;4;2; ; ; ; ; ; ; ; ;1;100000;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;2;2;1;2;2; ;2;2;2;2;2;1;2;2;1
3082774;1;1;1;2; ;1;3;1; ; ; ; ; ; ; ; ; ;1;180000;1;2;1; ; ; ; ; ; ; ; ;1;150000;2; ; ;1;2;2;2;2;2;2;2;2; ;1;3;1; ; ; ; ; ; ; ; ;2; ;2;2;1;1;1;2;1;1;2
3082774;1;2;3;2; ;1;2;1; ; ; ; ; ; ; ; ; ;1;300000;1;2;1; ; ; ; ; ; ; ; ;1;140000;1;2;1; ; ; ; ; ; ; ; ;1;100000;2; ; ;1;2;2;2;2;2;2;2;2; ;2;1;1;2;1;2;2;1;2
3082774;1;3;1;1;2200000;1;2;1; ; ; ; ; ; ; ; ; ;1;300000;1;3;1; ; ; ; ; ; ; ; ;1;140000;1;3;1; ; ; ; ; ; ; ; ;2; ;1;2;1; ; ; ; ; ; ; ; ;1;50000;2;1;1;1;1;1;1;1;1
3082776;1;1;1;1;1000000;1;2;2; ; ; ; ; ; ; ; ; ;1;30000;1;2;1; ; ; ; ; ; ; ; ;2; ;2; ; ;1;2;2;2;2;2;2;2;2; ;2; ; ;1;2;2;2;2;2;2;2;2; ;2;1;1;1;1;2;1;1;1
3082776;1;2;1;1;781000;1;3;2; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ; ; ; ; ; ; ; ;2; ;1;2;2; ; ; ; ; ; ; ; ;2; ;1;4;1; ; ; ; ; ; ; ; ;2; ;2;2;1;1;1;2;1;1;1
3082776;1;3;4;1;781000;2; ; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;1;1;1;2;1;1;1
3082776;1;4;3;2; ;1;3;1; ; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;1;2;2; ;1;1;1;1;1;2;1;1;1
3082776;1;5;3;2; ;1;4;1; ; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;2;1;2;2;2;2; ;2;2;1;1;1;2;1;1;1
3082777;1;1;1;99; ;2; ; ;1;2;2;1;2;2;2;2;2;2; ;2; ; ;1;2;2;2;2;1;2;2;2; ;2; ; ;2;1;2;2;2;2;2;2;2; ;2; ; ;2;1;2;2;1;2;1;2;2; ;1;2;2;2;1;2;2;2;2
3082778;1;1;4;1;150000;1;2;2; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ; ; ; ; ; ; ; ;2; ;2; ; ;2;2;1;2;2;2;2;2;2; ;1;3;2; ; ; ; ; ; ; ; ;2; ;2;2;2;2;1;2;2;2;2
3082778;1;2;4;1;780000;2; ; ;2;2;2;2;2;1;2;2;2;2; ;2; ; ;2;2;2;1;2;2;2;2;2; ;2; ; ;2;2;2;1;2;2;2;2;2; ;2; ; ;2;2;2;1;2;2;2;2;2; ;2;2;2;2;2;2;2;2;2
3082779;1;1;4;2; ;2; ; ;1;1;2;2;1;2;1;2;1;2; ;1;2;2; ; ; ; ; ; ; ; ;2; ;2; ; ;2;1;2;1;2;1;2;1;2; ;2; ; ;2;1;2;1;2;1;2;1;1;3000;2;1;2;1;2;1;2;1;2
3082779;1;2;4;99; ;1;5;2; ; ; ; ; ; ; ; ; ;2; ;2; ; ;1;1;1;1;1;2;2;1;2; ;2; ; ;1;2;2;2;1;2;1;2;2; ;2; ; ;2;1;2;1;2;1;2;1;1;3000;1;2;1;2;1;2;1;2;1
